0000000414	83	%	-1.0		-1.0		-1.0		COAATGU
0000000415	13	11	-1.0		-1.0		1.0	1.0	COAATTER
0000000416	13	11	-1.0		-1.0		2.0	5.0	COAATTER
0000000417	13	11	-1.0		-1.0		6.0	20.0	COAATTER
0000000418	13	11	-1.0		-1.0		21.0		COAATTER
0000000419	13	21	-1.0		-1.0		1.0	1.0	COAATTER
0000000420	13	21	-1.0		-1.0		2.0	5.0	COAATTER
0000000421	13	21	-1.0		-1.0		6.0	20.0	COAATTER
0000000422	13	21	-1.0		-1.0		21.0		COAATTER
0000000423	13	31	-1.0		-1.0		1.0	1.0	COAATTER
0000000424	13	31	-1.0		-1.0		2.0	5.0	COAATTER
0000000425	13	31	-1.0		-1.0		6.0	20.0	COAATTER
0000000426	13	31	-1.0		-1.0		21.0		COAATTER
0000000427	14	11	-1.0		-1.0		1.0	1.0	COAATTER
0000000428	14	11	-1.0		-1.0		2.0	5.0	COAATTER
0000000429	14	11	-1.0		-1.0		6.0	20.0	COAATTER
0000000430	14	11	-1.0		-1.0		21.0		COAATTER
0000000431	14	21	-1.0		-1.0		1.0	1.0	COAATTER
0000000432	14	21	-1.0		-1.0		2.0	5.0	COAATTER
0000000433	14	21	-1.0		-1.0		6.0	20.0	COAATTER
0000000434	14	21	-1.0		-1.0		21.0		COAATTER
0000000435	14	31	-1.0		-1.0		1.0	1.0	COAATTER
0000000436	14	31	-1.0		-1.0		2.0	5.0	COAATTER
0000000437	14	31	-1.0		-1.0		6.0	20.0	COAATTER
0000000438	14	31	-1.0		-1.0		21.0		COAATTER
0000000439	16	11	-1.0		-1.0		1.0	1.0	COAATTER
0000000440	16	11	-1.0		-1.0		2.0	5.0	COAATTER
0000000441	16	11	-1.0		-1.0		6.0	20.0	COAATTER
0000000442	16	11	-1.0		-1.0		21.0		COAATTER
0000000443	16	21	-1.0		-1.0		1.0	1.0	COAATTER
0000000444	16	21	-1.0		-1.0		2.0	5.0	COAATTER
0000000445	16	21	-1.0		-1.0		6.0	20.0	COAATTER
0000000446	16	21	-1.0		-1.0		21.0		COAATTER
0000000447	16	31	-1.0		-1.0		1.0	1.0	COAATTER
0000000448	16	31	-1.0		-1.0		2.0	5.0	COAATTER
0000000449	16	31	-1.0		-1.0		6.0	20.0	COAATTER
0000000450	16	31	-1.0		-1.0		21.0		COAATTER
0000000451	17	11	-1.0		-1.0		1.0	1.0	COAATTER
0000000452	17	11	-1.0		-1.0		2.0	5.0	COAATTER
0000000453	17	11	-1.0		-1.0		6.0	20.0	COAATTER
0000000454	17	11	-1.0		-1.0		21.0		COAATTER
0000000455	17	21	-1.0		-1.0		1.0	1.0	COAATTER
0000000456	17	21	-1.0		-1.0		2.0	5.0	COAATTER
0000000457	17	21	-1.0		-1.0		6.0	20.0	COAATTER
0000000458	17	21	-1.0		-1.0		21.0		COAATTER
0000000459	17	31	-1.0		-1.0		1.0	1.0	COAATTER
0000000460	17	31	-1.0		-1.0		2.0	5.0	COAATTER
