0000000253	0000000253	0330468172	90.0	000000123885707	255.0	000000110534863	2	000000027280107
0000000254	0000000254	0300266699	8.0	000000027457127	53.0	000000017150561	2	000000008191042
0000000255	0000000255	0700013178	3.0	000000012025511	125.0	000000013840480	2	000000012677279
0000000256	0000000256	2314447398	6.0	000000000555225	0.0	000000000000000	2	000000006705209
0000000257	0000000257	0330468172	82.0	000000067883322	221.0	000000214796172	2	000000174192957
0000000258	0000000258	0300266699	3.0	000000007098935	21.0	000000008383190	2	000000009475297
0000000259	0000000259	0700013178	2.0	000000012001208	103.0	000000011976924	2	000000012652995
0000000260	0000000260	2314447398	14.0	000000000523723	3.0	000000000284200	2	000000006465686
0000000268	0000000261	0700013178	10.0	000000013071668	42.0	000000003411913	2	000000002993240
0000000269	0000000262	0330468172	29.0	000000150914665	64.0	000000032692054	2	000000055970346
0000000270	0000000263	0300266699	2.0	000000009026564	3.0	000000000194714	2	000000000643447
0000000271	0000000264	0330468172	44.0	000000040518665	160.0	000000043465008	2	000000058916689
0000000272	0000000265	0300266699	3.0	000000000211353	8.0	000000001839179	2	000000002271273
0000000273	0000000266	0330468172	23.0	000000026612091	44.0	000000009803458	2	000000042108056
0000000276	0000000267	0300266699	2.0	000000000043614	2.0	000000000361180	2	000000002588839
0000000277	0000000268	2314447398	5.0	000000000159966	0.0	000000000000000	2	000000006305720
0000000278	0000000269	0700013178	4.0	000000000026505	81.0	000000007370991	2	000000010337726
